x,y
0.12947678124975828,36.593792077863846
0.366630116029507,45.01564706391176
0.11905819343017424,16.44988103052021
0.13540004048278165,38.588123454692386
-0.9012850694468206,-65.0869773438742
0.08329521274505282,-24.0803609948357
-0.07693385809825157,33.26528336951801
-0.9299257058110818,-51.57745769733867
0.5594188205683104,7.2195496119502245
-1.9350619459866103,-58.88585665109655
0.33557110457898487,-12.425109604314489
0.168984468802335,38.21301166334132
2.6045787657117807,130.9359147940442
0.7026574438749452,64.46166424824852
2.140934324066445,43.53954833205086
0.035409972774564175,13.302255880095469
-0.1943434793123877,37.4400143331672
-0.6172554203821966,-9.692347846933501
-2.7089434792118765,-132.18402452377342
2.725791555837452,102.13300104096544
-0.6515885027456969,-1.6607054579645961
0.8356927078092069,-20.967126533899584
0.35069788011001857,-8.52963475731639
0.329108014733093,18.370055396073727
0.4969035328913784,22.333742786231664
1.6567432210959327,33.83996417566567
1.0052975329162446,10.749111954547086
-1.2338084469745774,-45.549501792616454
0.892695164428436,23.04507286606713
0.8289074401581223,21.71879309913217
0.7181174536732287,-4.076441149924143
0.48102635653135656,27.31995397203002
-0.08955364160985373,-30.465845911867262
0.7096936899823831,-22.44260839962621
0.024630297038737762,-3.253116468988251
0.7601121992278566,-6.661453208974752
0.06723573806486317,-52.08031823452219
0.6716310214002371,-22.874117366324768
-0.812206113434017,-101.49336437720721
-0.31231134453960363,-6.1631850978807865
-0.2060826701067928,-13.061354709607098
0.4108997503660266,3.403964834565638
-1.0994925530138981,4.110038118890223
1.21808296300456,111.40165689158286
-0.1948926846476529,-16.141463561392058
0.14737377044268438,-5.901277410088196
0.03873892512360284,24.128948356150527
0.266560587887025,0.619593724116223
-1.7048070710739718,-105.358200886309
0.12914668794716913,0.876535003898145
0.3141039645476712,50.72810695227065
0.9983893491323922,23.712492683422393
0.2270076056872647,-2.3438812055578424
0.6425739515690063,-32.88819097997148
0.005683938910965978,-0.6790929762571488
-1.8338772268512193,-41.22110830633726
