name,percent
Jennifer,0.028058
Jessica,0.025446
Ashley,0.021515
Amanda,0.018811
Sarah,0.014352
Stephanie,0.012771
Nicole,0.012356
Melissa,0.01215
Heather,0.011923
Elizabeth,0.011289
Megan,0.009421
Crystal,0.009191
Amy,0.008875
Tiffany,0.008799
Rachel,0.008792
Danielle,0.008686
Michelle,0.008596
Amber,0.008528
Laura,0.008217
Christina,0.008157
Lauren,0.008026
Kimberly,0.008011
Rebecca,0.007406
Emily,0.007095
Erin,0.007003
Angela,0.00627
Kelly,0.006221
Andrea,0.005741
Lisa,0.00568
Katherine,0.005629
Jamie,0.005416
Sara,0.005169
Mary,0.005152
Erica,0.005148
Lindsey,0.005002
Lindsay,0.004721
Shannon,0.004705
Kristen,0.004652
Samantha,0.004456
Alicia,0.004339
Brittany,0.004253
April,0.004199
Christine,0.004046
Katie,0.003978
Vanessa,0.003971
Courtney,0.003968
Kristin,0.003889
Kathryn,0.003626
Tara,0.003486
Maria,0.003386
Allison,0.003349
Julie,0.003298
Holly,0.003289
Jenna,0.003261
Natalie,0.003082
Jacqueline,0.003079
Anna,0.002941
Monica,0.002846
Victoria,0.002816
Latoya,0.002802
Brandi,0.00269
Cynthia,0.002565
Cassandra,0.002544
Brandy,0.002543
Meghan,0.002499
Patricia,0.002482
Stacy,0.002466
Kristina,0.002402
Catherine,0.002348
Veronica,0.002223
Kathleen,0.002211
Diana,0.002198
Dana,0.002186
Krystal,0.002183
Leslie,0.002117
Valerie,0.002065
Natasha,0.002058
Carrie,0.002049
Stacey,0.002025
Sheena,0.001997
Erika,0.001963
Karen,0.001962
Chelsea,0.00196
Leah,0.00196
Melanie,0.00195
Candice,0.001882
Julia,0.001861
Joanna,0.001844
Alexis,0.001825
Susan,0.001728
Tracy,0.001692
Margaret,0.001683
Bethany,0.001652
Sandra,0.001595
Kara,0.001584
Alexandra,0.001558
Nichole,0.001557
Misty,0.001549
Brooke,0.001524
Kayla,0.001487
Candace,0.00148
Heidi,0.001478
Rachael,0.001472
Pamela,0.001464
Katrina,0.001459
Jillian,0.001455
Casey,0.001433
Renee,0.001432
Gina,0.00142
Alison,0.001393
Tina,0.001391
Brenda,0.001385
Nancy,0.00138
Miranda,0.001376
Denise,0.001365
Lacey,0.001332
Teresa,0.001326
Caitlin,0.001301
Linda,0.001295
Jill,0.001291
Theresa,0.00128
Sabrina,0.001277
Alisha,0.00127
Whitney,0.001268
Tamara,0.001267
Hannah,0.001255
Anne,0.001239
Desiree,0.001237
Melinda,0.001237
Monique,0.001222
Molly,0.00121
Morgan,0.001207
Krista,0.001204
Jaclyn,0.001202
Kristy,0.001197
Jenny,0.001185
Stefanie,0.001181
Ebony,0.00118
Robin,0.001171
Tanya,0.001171
Dawn,0.00117
Tabitha,0.001169
Lori,0.001152
Colleen,0.001149
Christy,0.001125
Wendy,0.001124
Kelli,0.0011
Meredith,0.001073
Jasmine,0.00107
Kendra,0.001065
Deanna,0.001063
Barbara,0.001031
Tonya,0.001029
Abigail,0.001021
Carolyn,0.001011
