name,percent
James,0.044132
Robert,0.043863
John,0.042103
Michael,0.040032
David,0.036351
William,0.031919
Richard,0.029559
Thomas,0.024625
Charles,0.019694
Gary,0.019624
Steven,0.016227
Joseph,0.014462
Donald,0.014327
Larry,0.014316
Ronald,0.01408
Kenneth,0.013119
Mark,0.013014
Dennis,0.012431
Paul,0.012317
Daniel,0.011867
Stephen,0.011679
George,0.010025
Edward,0.009899
Gregory,0.007705
Bruce,0.007337
Jerry,0.007326
Timothy,0.007182
Douglas,0.006927
Terry,0.006301
Roger,0.006142
Jeffrey,0.006096
Frank,0.005724
Raymond,0.005686
Anthony,0.00568
Lawrence,0.005211
Peter,0.004854
Patrick,0.004646
Wayne,0.004608
Gerald,0.004572
Danny,0.00447
Randy,0.004391
Alan,0.004214
Kevin,0.004024
Walter,0.00401
Carl,0.003952
Dale,0.003757
Arthur,0.003672
Willie,0.003659
Keith,0.003629
Henry,0.003537
Harold,0.003526
Jack,0.003513
Johnny,0.003438
Christopher,0.003342
Scott,0.003315
Roy,0.003304
Ralph,0.003278
Stanley,0.003158
Craig,0.003135
Philip,0.003116
Glenn,0.003019
Joe,0.002991
Randall,0.002989
Brian,0.002912
Billy,0.002889
Samuel,0.002873
Albert,0.00287
Andrew,0.002829
Barry,0.002788
Russell,0.002703
Eugene,0.002695
Jimmy,0.002692
Howard,0.002653
Phillip,0.002535
Harry,0.002523
Frederick,0.002522
Allen,0.002512
Bobby,0.002511
Louis,0.002485
Martin,0.002393
Ricky,0.00236
Ronnie,0.002348
Leonard,0.00234
Rodney,0.002233
Steve,0.002181
Curtis,0.002115
Ernest,0.002091
Eric,0.002019
Francis,0.002015
Fred,0.00201
Melvin,0.001987
Eddie,0.001848
Lee,0.001846
Micheal,0.001832
Marvin,0.001812
Norman,0.001811
Tommy,0.001785
Earl,0.001754
Clifford,0.001684
Theodore,0.001651
Vincent,0.001601
Clarence,0.001599
Dean,0.001595
Alfred,0.001589
Jerome,0.001549
Jay,0.001532
Victor,0.001516
Calvin,0.001512
Darrell,0.00146
Gordon,0.001433
Bernard,0.001396
Jesse,0.001378
Ray,0.001367
Jose,0.001359
Herbert,0.001344
Leroy,0.00134
Warren,0.00134
Edwin,0.00133
Rick,0.00131
Don,0.001301
Glen,0.001261
Benjamin,0.001239
Dwight,0.00122
Leon,0.001203
Leslie,0.00119
Kim,0.001188
Nicholas,0.001187
Alvin,0.001185
Dan,0.001172
Lloyd,0.001152
Joel,0.00113
Duane,0.001128
Tony,0.001119
Jeffery,0.001112
Jon,0.001088
Mike,0.001069
Vernon,0.001058
Jonathan,0.001047
Gene,0.001046
Rickey,0.001041
Matthew,0.001034
Bradley,0.001033
Jackie,0.001019
Clyde,0.001016
Lewis,0.001008
Allan,0.000982
Neil,0.00096
Lonnie,0.000953
Floyd,0.000948
Juan,0.00094
Gilbert,0.000936
Guy,0.000935
Marc,0.000928
Randolph,0.000922
Donnie,0.000918
Garry,0.000915
Mitchell,0.000885
Lester,0.000872
Franklin,0.000871
Chris,0.000855
Manuel,0.000841
Charlie,0.00084
Jimmie,0.000831
Kent,0.000818
Bill,0.000808
Wesley,0.000807
Harvey,0.000806
Lynn,0.000806
Milton,0.000799
Leo,0.000792
Karl,0.00079
Jim,0.000773
Johnnie,0.000769
Herman,0.000761
Freddie,0.00076
Reginald,0.000758
Rex,0.000757
Arnold,0.000742
Kurt,0.000741
Chester,0.000734
Tom,0.00073
Ted,0.000718
Dana,0.000699
Gerard,0.000678
Cecil,0.000674
Alexander,0.000652
Roland,0.000645
Nathaniel,0.000636
Carlos,0.000636
Stuart,0.000635
Maurice,0.000619
Fredrick,0.000613
Daryl,0.000601
Kerry,0.000594
Terrence,0.00059
Perry,0.000586
Claude,0.000581
Neal,0.000579
Kirk,0.000568
Darryl,0.000557
Ruben,0.000555
Marshall,0.000554
Robin,0.000552
Oscar,0.000549
Brent,0.000547
Antonio,0.000543
Jessie,0.000527
Sidney,0.000516
Hugh,0.000497
Wallace,0.000497
Mario,0.000494
Brad,0.000491
Todd,0.000485
Sam,0.000477
Aaron,0.000477
Clifton,0.000476
Tyrone,0.000471
Ross,0.000461
Terrance,0.000459
Morris,0.000457
Byron,0.000457
Lyle,0.000456
Benny,0.000456
Edgar,0.000453
Clinton,0.000444
Wendell,0.000443
Clayton,0.000438
Ricardo,0.000437
Nathan,0.00043
Bryan,0.000428
Laurence,0.000427
Nelson,0.000421
Earnest,0.00041
Kelly,0.000409
Jesus,0.000407
Willard,0.000405
Virgil,0.0004
Marion,0.0004
Rudolph,0.000396
Luis,0.000393
Sammy,0.000392
Greg,0.000392
Dave,0.000388
Ira,0.000387
Max,0.000386
Elmer,0.000385
Bennie,0.000384
Bob,0.000381
Otis,0.00038
Everett,0.000379
Luther,0.000375
Gregg,0.000371
Rickie,0.00037
Randal,0.000369
Ben,0.000363
Raul,0.000362
Lance,0.000358
Tim,0.000355
Alex,0.000354
Carlton,0.000351
Francisco,0.000351
Roberto,0.00035
Marcus,0.000343
Loren,0.000342
Troy,0.000341
Jeff,0.000336
Edmund,0.000335
Myron,0.000334
Bradford,0.000333
Frankie,0.000332
Horace,0.000329
Rudy,0.000327
Delbert,0.000324
Clark,0.000323
Geoffrey,0.000317
Jan,0.000317
Denis,0.000313
Alton,0.000311
Sherman,0.000308
Malcolm,0.000306
Sylvester,0.000305
Leland,0.000305
Wade,0.000302
Salvatore,0.0003
Archie,0.0003
Hector,0.0003
Roosevelt,0.000299
Stewart,0.000298
Tommie,0.000295
Wilbert,0.000295
Darrel,0.000294
Ramon,0.000291
Hubert,0.000288
Monte,0.000288
Isaac,0.000285
Rodger,0.000285
Doyle,0.000284
Jacob,0.000283
Jerald,0.000283
Oliver,0.000282
Preston,0.000282
Kenny,0.000281
Grant,0.000278
Roderick,0.000276
Pedro,0.000276
Homer,0.000275
Felix,0.000274
Rocky,0.000274
Teddy,0.000273
Van,0.000271
Julian,0.000265
Armando,0.000265
Forrest,0.000264
Miguel,0.00026
Willis,0.00026
Pete,0.000256
Angelo,0.000253
Mickey,0.000252
Ivan,0.000252
Unknown,0.000252
Lowell,0.000248
Julius,0.000246
Carroll,0.000244
Rufus,0.000234
Cary,0.000233
Mack,0.000232
Owen,0.000231
Stephan,0.000231
Lorenzo,0.00023
Percy,0.000225
Terence,0.000224
Rene,0.00022
Grady,0.000219
Ervin,0.000218
Dallas,0.000216
Nick,0.000216
Andy,0.000214
Ellis,0.000214
Andre,0.000213
Dewey,0.000213
Fernando,0.000213
Arturo,0.00021
Wilbur,0.000209
Dwayne,0.000205
Boyd,0.000202
Conrad,0.000201
Hal,0.000198
Irvin,0.000198
Freddy,0.000197
Bert,0.000195
Kyle,0.000194
Alfredo,0.000193
Adrian,0.000189
Sheldon,0.000187
Elbert,0.000185
Rafael,0.000185
Travis,0.000184
Royce,0.000183
Wilson,0.000183
Woodrow,0.00018
Alfonso,0.000178
Sammie,0.000177
Derek,0.000175
Guadalupe,0.000175
Garland,0.000174
Noel,0.000173
Alonzo,0.000173
Spencer,0.000172
Merle,0.000171
Lionel,0.000171
Carey,0.00017
Cornelius,0.00017
Monty,0.000169
Cleveland,0.000168
Jeffry,0.000168
Louie,0.000167
Pat,0.000167
Dominick,0.000167
Tracy,0.000166
Salvador,0.000165
Christian,0.000164
Gale,0.000164
Ken,0.000163
Lanny,0.000163
Emmett,0.000161
Buddy,0.000161
Harlan,0.000161
Vance,0.000159
Angel,0.000159
Gerry,0.000158
Aubrey,0.000157
Amos,0.000155
Marlin,0.000155
Miles,0.000155
Darwin,0.000154
Galen,0.000154
Rodolfo,0.000153
Derrick,0.000152
Wilfred,0.000152
Alberto,0.000151
Eldon,0.000151
Adam,0.00015
Edmond,0.00015
Dominic,0.000149
Dewayne,0.000146
Norris,0.000145
Evan,0.000144
Moses,0.000144
Barney,0.000143
Dannie,0.000143
Jerrold,0.000143
Murray,0.000143
