name,percent
Mary,0.057195
Helen,0.030478
Dorothy,0.025678
Margaret,0.022749
Ruth,0.02097
Mildred,0.014471
Anna,0.013492
Elizabeth,0.013468
Frances,0.012781
Virginia,0.012699
Evelyn,0.011151
Marie,0.010514
Alice,0.009782
Florence,0.009381
Lillian,0.008764
Rose,0.008706
Irene,0.008158
Catherine,0.007733
Louise,0.007639
Edna,0.007495
Josephine,0.00741
Martha,0.007355
Gladys,0.007187
Ethel,0.006999
Doris,0.006958
Ruby,0.00682
Eleanor,0.006818
Edith,0.006708
Lucille,0.006695
Grace,0.00656
Hazel,0.006484
Thelma,0.006446
Pauline,0.006132
Betty,0.005906
Annie,0.005696
Marjorie,0.005694
Gertrude,0.005605
Esther,0.00559
Beatrice,0.005197
Jean,0.005062
Clara,0.005006
Bernice,0.004935
Lois,0.004884
Ann,0.004854
Marion,0.004781
Emma,0.004559
Julia,0.004522
Agnes,0.004509
Katherine,0.004413
Elsie,0.004395
Bertha,0.004343
Sarah,0.004239
Anne,0.004101
Eva,0.003814
Jane,0.003792
Ida,0.003779
Pearl,0.003764
Myrtle,0.003599
Viola,0.003599
Kathryn,0.00355
Bessie,0.003495
Stella,0.003446
Rita,0.003445
Laura,0.003389
Nellie,0.003388
Vera,0.003306
Barbara,0.003148
Mabel,0.003113
Sylvia,0.003089
Jessie,0.003083
Alma,0.003031
Willie,0.003008
June,0.002996
Marian,0.00291
Minnie,0.002903
Charlotte,0.002875
Genevieve,0.002841
Marguerite,0.002814
Vivian,0.002777
Leona,0.002771
Jennie,0.002767
Wilma,0.002733
Ella,0.002719
Violet,0.002693
Lena,0.002673
Lillie,0.002605
Lucy,0.002605
Juanita,0.002603
Geraldine,0.002576
Ellen,0.002539
Blanche,0.002523
Phyllis,0.002399
Maxine,0.002355
Mattie,0.002287
Opal,0.002262
Mae,0.002231
Theresa,0.002217
Nancy,0.002147
Velma,0.002146
Sophie,0.002122
Kathleen,0.002099
Beulah,0.001987
Emily,0.001976
Harriet,0.001962
Georgia,0.001928
Sara,0.00191
Eileen,0.001908
Norma,0.00189
Carrie,0.001847
Inez,0.001824
Eunice,0.001811
Hilda,0.001785
Geneva,0.001778
Loretta,0.001753
Fannie,0.001748
Lorraine,0.001745
Audrey,0.001698
Hattie,0.001652
Ada,0.001648
Christine,0.001641
Rosa,0.001625
Alberta,0.001615
Shirley,0.001602
Verna,0.001601
Dora,0.001546
Cora,0.001544
Madeline,0.001536
Muriel,0.001526
Estelle,0.001516
Mamie,0.001502
Olga,0.001471
Jeanette,0.001458
Naomi,0.001442
Miriam,0.001434
Lula,0.00143
Janet,0.001411
Anita,0.001402
Olive,0.001392
Dolores,0.00139
Wanda,0.001375
Winifred,0.001358
Lucile,0.001349
Lola,0.001328
Mable,0.001302
Flora,0.00129
Patricia,0.001283
Maria,0.001282
Erma,0.001279
Roberta,0.001269
Daisy,0.001265
Sadie,0.001251
Caroline,0.001217
Lottie,0.001212
Nora,0.00121
Henrietta,0.001201
Irma,0.001192
Rachel,0.001192
Victoria,0.001187
Susie,0.001184
Elaine,0.001139
Maggie,0.001129
Fern,0.001121
Adeline,0.001099
Carolyn,0.001089
Rebecca,0.001081
Jeanne,0.00108
Arlene,0.001074
Della,0.001058
Antoinette,0.00105
Lydia,0.00105
Bonnie,0.001047
Eula,0.001041
Amelia,0.001032
Nina,0.001027
Marcella,0.001008
Rosemary,0.001
Jeannette,0.000991
Nettie,0.000984
Rosie,0.000977
Dorothea,0.000957
Lorene,0.000945
Joan,0.000933
Veronica,0.000924
Sally,0.000915
Joyce,0.000905
Regina,0.000904
Goldie,0.000901
Cleo,0.000899
Freda,0.000896
Isabelle,0.000875
Eloise,0.000858
Adele,0.000854
Margie,0.000846
May,0.000841
Essie,0.00084
Angeline,0.000838
Faye,0.000829
Isabel,0.000829
Claire,0.000825
Katie,0.000824
Cecelia,0.000819
Ollie,0.000811
Effie,0.000792
Ora,0.000789
Angelina,0.000788
Iva,0.000761
Constance,0.000753
Luella,0.000749
Celia,0.000748
Susan,0.000745
Addie,0.000742
Lela,0.000737
Rosalie,0.000719
Sallie,0.000717
Carol,0.00071
Selma,0.0007
Alta,0.000696
Sue,0.000692
Annette,0.00069
Frieda,0.000682
Nell,0.000682
Laverne,0.000678
Elva,0.000676
Etta,0.000668
Jewell,0.000664
Angela,0.000661
Ernestine,0.000661
Maude,0.000648
Ola,0.000644
Helene,0.000641
Eleanore,0.00063
Leola,0.00063
Cecilia,0.000627
Melba,0.000624
Sophia,0.000621
Johnnie,0.000619
Ina,0.000614
Fay,0.000613
Matilda,0.000609
Lila,0.000603
Mollie,0.000598
Teresa,0.000598
Donna,0.00058
Lizzie,0.000574
Jewel,0.000571
Janie,0.000564
Beverly,0.000561
Francis,0.000558
Reba,0.000551
Billie,0.00055
Iris,0.000549
Estella,0.000548
Amy,0.000543
Nannie,0.00053
Elvira,0.000523
Elma,0.000516
Peggy,0.000516
Gwendolyn,0.000514
Millie,0.000512
Flossie,0.000511
