name,percent
John,0.05171
William,0.045551
Robert,0.044224
James,0.04355
Charles,0.025711
George,0.02442
Joseph,0.023243
Edward,0.018252
Frank,0.014916
Richard,0.013633
Thomas,0.013564
Harold,0.012431
Walter,0.012077
Paul,0.01142
Raymond,0.011082
Donald,0.010847
Henry,0.010274
Arthur,0.009304
Albert,0.009088
Jack,0.008711
Harry,0.008542
Ralph,0.007775
Kenneth,0.007125
Howard,0.006773
David,0.006757
Clarence,0.006567
Carl,0.006365
Louis,0.006337
Willie,0.00626
Eugene,0.006237
Earl,0.005939
Roy,0.005771
Fred,0.005733
Francis,0.005676
Joe,0.005513
Lawrence,0.005208
Ernest,0.005054
Leonard,0.005004
Warren,0.004983
Stanley,0.004825
Herbert,0.004775
Alfred,0.004544
Anthony,0.004499
Samuel,0.004221
Elmer,0.003822
Bernard,0.003783
Norman,0.003731
Leo,0.003683
Andrew,0.003651
Michael,0.003626
Russell,0.003545
Daniel,0.003541
Edwin,0.003389
Melvin,0.003378
Chester,0.003361
Leroy,0.003228
Peter,0.00318
Lloyd,0.003136
Clifford,0.002982
Frederick,0.002978
Floyd,0.002962
Marvin,0.002947
Theodore,0.002927
Gerald,0.002867
Vernon,0.002856
Herman,0.002826
Ray,0.002809
Clyde,0.002792
Lester,0.002792
Charlie,0.002529
Philip,0.002449
Lewis,0.002442
Vincent,0.002419
Milton,0.002353
Leon,0.002324
Alvin,0.002291
Cecil,0.002232
Martin,0.002218
Jesse,0.002199
Glenn,0.002157
Victor,0.002132
Lee,0.002107
Benjamin,0.002097
Sam,0.002075
Gordon,0.002071
Wayne,0.001979
Harvey,0.001969
Willard,0.001895
Edgar,0.001841
Oscar,0.001825
Arnold,0.001734
Claude,0.001721
Wallace,0.001702
Allen,0.001695
Everett,0.001662
Stephen,0.001607
Gilbert,0.0016
Wilbur,0.00158
Johnnie,0.001569
Homer,0.001566
Virgil,0.001555
Maurice,0.001551
Roger,0.001535
Eddie,0.001526
Dale,0.001522
Douglas,0.001505
Sidney,0.001463
Marion,0.001458
Morris,0.001457
Leslie,0.001446
Jessie,0.001443
Max,0.001419
Hubert,0.001369
Roland,0.001364
Hugh,0.001354
Irving,0.001348
Alexander,0.00134
Manuel,0.001322
Franklin,0.001318
Curtis,0.001307
Bill,0.001294
Glen,0.001284
Luther,0.001254
Nicholas,0.00123
Julius,0.001196
Jerome,0.001165
Steve,0.001165
Horace,0.001158
Wesley,0.001133
Jose,0.001128
Billy,0.001098
Tom,0.001097
Willis,0.001088
Orville,0.001086
Oliver,0.001056
Tony,0.001042
Ben,0.001034
Edmund,0.001002
Calvin,0.000999
Earnest,0.000993
Mike,0.000976
Alex,0.000967
Jerry,0.000953
Jacob,0.000952
Archie,0.000945
Otis,0.000941
Jimmie,0.000927
Don,0.000925
Bruce,0.000903
Delbert,0.000893
Lyle,0.000881
Matthew,0.000879
Clayton,0.000874
Guy,0.000872
Angelo,0.000837
Clifton,0.000825
Clinton,0.000824
Salvatore,0.000823
Patrick,0.000798
Wilbert,0.000786
Bennie,0.000778
Marshall,0.000774
Ervin,0.000765
Phillip,0.000761
Emil,0.00076
Jim,0.00076
Nathaniel,0.000759
Ronald,0.000756
Ira,0.000755
Rudolph,0.000753
Merle,0.000742
Nathan,0.000739
Gene,0.000734
Sylvester,0.000733
Keith,0.00073
Wilfred,0.000729
Leland,0.000726
Forrest,0.000719
Ivan,0.000718
Dean,0.000716
Elbert,0.000713
Woodrow,0.000703
Irvin,0.000702
Johnny,0.000699
Dan,0.000694
Nelson,0.000675
Lonnie,0.000671
Rufus,0.000664
Isaac,0.000646
Bob,0.000644
Antonio,0.000641
Johnie,0.00064
Junior,0.000636
Nick,0.000636
Julian,0.00063
Grover,0.000622
Alton,0.00062
Aaron,0.000608
Lowell,0.000608
Felix,0.000607
Jay,0.000604
Abraham,0.000599
Seymour,0.000598
Ellis,0.000586
Pete,0.000579
Otto,0.000576
Dennis,0.000567
Dewey,0.000561
Emmett,0.000557
Rex,0.000557
Carroll,0.000552
August,0.00055
Juan,0.000549
Roscoe,0.000549
Grady,0.000548
Percy,0.000547
Owen,0.000543
Bert,0.000538
Mark,0.000536
Elwood,0.000533
Loyd,0.000531
Wilson,0.00053
Adam,0.000524
Byron,0.000518
Dominick,0.000511
Fredrick,0.000508
Malcolm,0.000504
Laurence,0.000499
Myron,0.000498
Ross,0.000498
Ted,0.000495
Wendell,0.000494
Perry,0.000492
Dominic,0.000489
Allan,0.000484
Mack,0.000484
Loren,0.000482
Jesus,0.000481
Murray,0.000476
Billie,0.000475
Troy,0.000471
Adolph,0.000471
Eldon,0.00047
Norbert,0.00047
Karl,0.000458
Amos,0.000447
Neil,0.000443
Sherman,0.000443
Charley,0.000442
Harley,0.000442
Preston,0.00044
Aubrey,0.000432
Austin,0.000423
Reuben,0.000423
Erwin,0.000418
Boyd,0.000415
Duane,0.000412
Freddie,0.000411
Wilmer,0.000402
Carlton,0.000399
Larry,0.000399
Morton,0.000396
Burton,0.000394
Alan,0.000392
Cornelius,0.000392
Edmond,0.000392
Carlos,0.000384
Louie,0.000381
Millard,0.000381
Steven,0.000379
Mitchell,0.000376
Lynn,0.000375
Tommie,0.000375
Dwight,0.000373
Gerard,0.000372
Harrison,0.00037
Mario,0.00037
Garland,0.000366
Elmo,0.000361
Doyle,0.000359
Elton,0.000359
Grant,0.000355
Russel,0.000353
Jasper,0.000352
Kermit,0.000349
Moses,0.000348
Ramon,0.000347
Emanuel,0.000345
Maynard,0.000341
Rocco,0.000341
Laverne,0.00034
Dave,0.000339
Neal,0.000337
Will,0.000336
Wade,0.000333
Jake,0.000328
Monroe,0.000327
Thurman,0.000327
Francisco,0.000326
Roosevelt,0.000326
Darrell,0.000325
Cleveland,0.000323
Solomon,0.000322
Rodney,0.000321
Dallas,0.00032
Cleo,0.000317
Earle,0.000316
Joel,0.000316
Tommy,0.000316
Simon,0.00031
Clair,0.000308
Quentin,0.000307
Ruben,0.000306
Delmar,0.000304
Irwin,0.000304
Odell,0.000304
Jess,0.000302
Harlan,0.000301
Dick,0.0003
Elvin,0.0003
Alphonse,0.000298
Armand,0.000296
Jimmy,0.000296
Stuart,0.000296
Weldon,0.000296
Marcus,0.000292
Andy,0.000287
Gus,0.000284
Merlin,0.000284
Alonzo,0.000282
Ed,0.000282
Emory,0.000282
Claud,0.000281
Clark,0.00028
Clement,0.000279
Conrad,0.000273
Thaddeus,0.000272
Christopher,0.000269
Orval,0.000268
Carmen,0.000265
Forest,0.000265
Ollie,0.000265
Randolph,0.000265
Bruno,0.000264
Merrill,0.000263
Patsy,0.000261
Alfonso,0.00026
Ward,0.000259
Ned,0.000258
Adrian,0.000257
Emery,0.000256
Pedro,0.000253
Alva,0.000253
Buford,0.000252
Cyril,0.000252
Elijah,0.000252
Jean,0.000252
Vito,0.000251
Reginald,0.000249
Vern,0.000249
Hollis,0.000247
Lionel,0.000247
Stewart,0.000245
Timothy,0.000245
Benny,0.000244
Wilburn,0.000244
Hyman,0.000243
Barney,0.000241
Sammie,0.000241
Truman,0.000239
Wiley,0.000239
Anton,0.000234
Emerson,0.000234
Sterling,0.000234
Levi,0.000232
Eli,0.000229
Wilford,0.000227
Mervin,0.000226
Roman,0.000225
Sol,0.000223
Ellsworth,0.000223
Herschel,0.000222
Basil,0.00022
Noah,0.00022
Coy,0.000219
Travis,0.000218
Teddy,0.000216
Lavern,0.000214
Jackson,0.000212
Miles,0.00021
Milford,0.000208
Norris,0.000208
Harris,0.000207
Spencer,0.000207
Winfred,0.000207
Harding,0.000206
Hiram,0.000202
Silas,0.0002
Van,0.000198
Luis,0.000197
Milo,0.000197
Sanford,0.000195
Carmine,0.000194
Rolland,0.000193
Winston,0.000192
Pasquale,0.000191
Ambrose,0.00019
Vance,0.000189
Buster,0.000188
Jeff,0.000188
Mathew,0.000188
Casimir,0.000187
Noel,0.000187
Saul,0.000187
Abe,0.000186
Pat,0.000185
Salvador,0.000184
Dudley,0.000183
Foster,0.000183
Freeman,0.000183
Gabriel,0.000183
Lenard,0.000183
Sheldon,0.000182
Bertram,0.000181
Royal,0.000181
Isadore,0.00018
Hershel,0.000178
Shirley,0.000178
Aloysius,0.000177
Noble,0.000177
Booker,0.000176
Mary,0.000176
Frederic,0.000175
Hal,0.000175
Odis,0.000174
Delmer,0.000174
Scott,0.000174
Denver,0.000173
Lorenzo,0.000173
Newton,0.000173
Ulysses,0.000173
Omer,0.000172
Olin,0.000171
Bud,0.000169
Eric,0.000169
Ferdinand,0.000169
Lamar,0.000166
Gregory,0.000165
Lyman,0.000165
Orlando,0.000164
Alden,0.000164
Chris,0.000164
Anderson,0.000163
Elliott,0.000163
Raul,0.000163
Guadalupe,0.000161
Sydney,0.000161
Darwin,0.00016
Gale,0.00016
Houston,0.000159
Burl,0.000158
Micheal,0.000158
Cletus,0.000157
Royce,0.000157
Marlin,0.000156
Bobby,0.000155
Gail,0.000155
Randall,0.000155
Major,0.000154
Elias,0.000153
Hobert,0.000152
Luke,0.000151
Riley,0.000151
Everette,0.00015
Augustus,0.000149
Hoyt,0.000149
Morgan,0.000148
Olen,0.000148
Armando,0.000146
Linwood,0.000146
Evan,0.000144
Hugo,0.000144
Warner,0.000144
Wilton,0.000144
Arlie,0.000143
Nolan,0.000143
Rupert,0.000143
Dewitt,0.000139
Jefferson,0.000139
Wilber,0.000138
Walker,0.000137
Al,0.000136
Junius,0.000136
Merton,0.000136
Waldo,0.000136
Mckinley,0.000134
Roberto,0.000134
Clay,0.000134
Lemuel,0.000133
Theron,0.000133
Shelby,0.000132
Augustine,0.000131
Columbus,0.000131
Gustave,0.000131
Oren,0.000131
Palmer,0.000131
Carlo,0.00013
Christian,0.00013
Dalton,0.00013
Darrel,0.00013
Emile,0.000129
Mason,0.000129
Terry,0.000129
Ezra,0.000128
Rene,0.000128
Elroy,0.000127
Granville,0.000127
Nickolas,0.000127
Otha,0.000127
Sebastian,0.000126
Hilton,0.000125
Lincoln,0.000125
Lucius,0.000125
Blaine,0.000124
Israel,0.000124
Albin,0.000122
Fay,0.000122
Harland,0.000122
Carrol,0.000121
Jewel,0.000121
Pablo,0.000121
Raleigh,0.000121
Verne,0.00012
Meyer,0.000119
Isidore,0.000118
Ottis,0.000118
Phil,0.000118
Dock,0.000117
Elden,0.000117
Elwin,0.000117
Jeremiah,0.000117
Quinton,0.000117
Harmon,0.000116
Benedict,0.000115
Bobbie,0.000115
Joshua,0.000115
Miguel,0.000115
Gaylord,0.000114
Haywood,0.000114
Lucian,0.000113
Rafael,0.000113
Alberto,0.000112
Antone,0.000112
Emilio,0.000112
Isiah,0.000112
Valentine,0.000112
Domingo,0.000111
Fletcher,0.000111
Hobart,0.000111
Isaiah,0.000111
Mose,0.000111
Reed,0.000111
Vaughn,0.000111
Walton,0.000111
Kelly,0.00011
Lucien,0.00011
Ora,0.00011
Winfield,0.00011
Edd,0.000109
Hector,0.000109
Maxwell,0.000109
Sigmund,0.000109
Porter,0.000108
Dorsey,0.000107
Eldred,0.000107
Cyrus,0.000106
Davis,0.000106
Domenic,0.000105
Rubin,0.000105
Bryce,0.000104
Joesph,0.000104
Trinidad,0.000104
Bernice,0.000104
Hermon,0.000104
Judson,0.000104
Sammy,0.000104
Tomas,0.000104
Avery,0.000103
Constantine,0.000103
Arden,0.000102
Arther,0.000102
Arturo,0.000102
Coleman,0.000102
Jewell,0.000102
Jonathan,0.000102
Hardy,0.000101
Orin,0.000101
Rudy,0.000101
Casimer,0.0001
Enoch,0.0001
Raymon,0.0001
Alfredo,9.9e-05
Felipe,9.9e-05
Frankie,9.9e-05
Graham,9.9e-05
Seth,9.9e-05
Frances,9.8e-05
King,9.8e-05
Taylor,9.8e-05
Carol,9.7e-05
Justin,9.7e-05
Lacy,9.7e-05
Merritt,9.7e-05
Bryant,9.6e-05
Marcel,9.6e-05
Meredith,9.6e-05
Asa,9.4e-05
Garfield,9.4e-05
Roderick,9.4e-05
Romeo,9.4e-05
Talmadge,9.4e-05
Buddy,9.4e-05
Clare,9.4e-05
Eldridge,9.4e-05
Raphael,9.4e-05
Rollin,9.4e-05
Elzie,9.3e-05
Emmitt,9.3e-05
Aldo,9.2e-05
Alvie,9e-05
Andres,9e-05
Carter,9e-05
Clem,9e-05
Emmet,9e-05
Rosario,9e-05
Alvis,8.9e-05
Dana,8.9e-05
Julio,8.9e-05
Stanford,8.9e-05
Winford,8.9e-05
Carson,8.8e-05
Ignacio,8.8e-05
Ignatius,8.8e-05
Sherwood,8.8e-05
