name,percent
Robert,0.053075
John,0.048179
James,0.04617
William,0.044299
Charles,0.027489
Richard,0.023046
George,0.022358
Donald,0.020526
Joseph,0.02022
Edward,0.016452
Thomas,0.014647
Frank,0.01236
Paul,0.011705
Harold,0.011386
Jack,0.011019
Raymond,0.011018
Walter,0.009752
Kenneth,0.009341
Henry,0.008489
Eugene,0.008391
David,0.008125
Arthur,0.008041
Albert,0.007874
Ralph,0.007267
Harry,0.006903
Carl,0.006261
Willie,0.005999
Howard,0.005868
Louis,0.005738
Joe,0.005617
Clarence,0.005565
Billy,0.005564
Earl,0.005516
Roy,0.005493
Fred,0.005437
Francis,0.004862
Lawrence,0.004793
Gerald,0.004741
Norman,0.004717
Leonard,0.004566
Ernest,0.00447
Herbert,0.00433
Anthony,0.004232
Stanley,0.00422
Alfred,0.004092
Daniel,0.00398
Marvin,0.00378
Melvin,0.003613
Samuel,0.0036
Bernard,0.003591
Leroy,0.003368
Michael,0.003104
Floyd,0.003052
Russell,0.003041
Leo,0.00304
Andrew,0.002959
Edwin,0.002917
Lloyd,0.002866
Peter,0.002846
Ray,0.002797
Elmer,0.002761
Theodore,0.002689
Ronald,0.00268
Frederick,0.002625
Clifford,0.002602
Clyde,0.002487
Alvin,0.002486
Wayne,0.00248
Bill,0.002462
Vernon,0.002459
Herman,0.002455
Gene,0.002406
Calvin,0.002311
Philip,0.00231
Gordon,0.002302
Glenn,0.002301
Vincent,0.002282
Leon,0.002238
Warren,0.002198
Charlie,0.002165
Dale,0.002162
Lewis,0.002148
Lester,0.002103
Roger,0.002078
Chester,0.002071
Lee,0.002055
Martin,0.00205
Milton,0.002029
Jesse,0.001996
Don,0.00198
Bobby,0.001971
Cecil,0.001919
Jerry,0.001907
Harvey,0.001885
Allen,0.00181
Wallace,0.001729
Arnold,0.001722
Victor,0.001712
Bob,0.0017
Gilbert,0.001699
Benjamin,0.001656
Sam,0.001635
Eddie,0.0016
Douglas,0.001569
Johnnie,0.001544
Willard,0.001489
Edgar,0.001483
Jimmie,0.001475
Roland,0.001474
Jerome,0.001448
Rudolph,0.001446
Jose,0.001408
Oscar,0.001403
Claude,0.0014
Glen,0.001396
Manuel,0.001379
Curtis,0.001371
Marion,0.00137
Junior,0.001364
Everett,0.001352
Maurice,0.001289
Virgil,0.001289
Jessie,0.001262
Bruce,0.001258
Stephen,0.001244
Leslie,0.001241
Sidney,0.001185
Hubert,0.001184
Homer,0.001175
Wilbur,0.001172
Hugh,0.001168
Johnny,0.001167
Dean,0.001145
Wesley,0.001143
Billie,0.001134
Jim,0.001114
Nicholas,0.001094
Tom,0.001092
Luther,0.001081
Patrick,0.001076
Keith,0.001062
Max,0.001059
Morris,0.001052
Franklin,0.001019
Horace,0.001014
Alexander,0.000943
Duane,0.000934
Willis,0.000914
Earnest,0.000912
Salvatore,0.00091
Lyle,0.000909
Phillip,0.000898
Tony,0.000893
Steve,0.000881
Irving,0.000877
Ben,0.000869
Oliver,0.000861
Jimmy,0.000854
Delbert,0.00083
Edmund,0.0008
Dan,0.000795
Dennis,0.000793
Clayton,0.000792
Clifton,0.00079
Guy,0.000789
Julius,0.000785
Otis,0.000774
Angelo,0.000767
Alex,0.000761
Tommy,0.000756
Jay,0.000749
Bennie,0.000734
Jacob,0.000734
Archie,0.000731
Orville,0.000731
Larry,0.000719
Leland,0.000711
Merle,0.0007
Alan,0.000698
Mike,0.000692
Ira,0.000684
Matthew,0.000682
Clinton,0.000678
Marshall,0.000676
Wilbert,0.00067
Dick,0.000668
Nathaniel,0.000664
Alton,0.000658
Ivan,0.000658
Ervin,0.000655
Juan,0.000654
Ted,0.000653
Lowell,0.000651
Wilfred,0.000638
Jesus,0.000628
Dewey,0.000623
Allan,0.000616
Freddie,0.000614
Lonnie,0.000612
Mark,0.000603
Antonio,0.0006
Carroll,0.000598
Rufus,0.000596
Isaac,0.000594
Elbert,0.000584
Nelson,0.00058
Irvin,0.000573
Myron,0.000564
Eldon,0.00055
Nathan,0.000548
Gerard,0.000543
Karl,0.00054
Wendell,0.000537
Emil,0.000535
Julian,0.000535
Forrest,0.000528
Nick,0.000528
Malcolm,0.000527
Sylvester,0.000525
Johnie,0.000524
Loren,0.000523
Neil,0.000522
Norbert,0.000519
Darrell,0.000518
Loyd,0.000517
Pete,0.000515
Perry,0.000503
Laurence,0.000502
Ellis,0.000499
Bert,0.000492
Ramon,0.000491
Doyle,0.000489
Seymour,0.000489
Felix,0.000485
Fredrick,0.000485
Rodney,0.000483
Troy,0.000483
Owen,0.000474
Mack,0.000473
Aaron,0.000469
Burton,0.000469
Carlos,0.000467
Francisco,0.000465
Elwood,0.000457
Byron,0.000456
Sherman,0.000454
Amos,0.00045
Rex,0.00045
Percy,0.000447
Grady,0.000444
Irwin,0.000443
