name,percent
Mary,0.052223
Helen,0.022894
Margaret,0.019451
Anna,0.017549
Ruth,0.016397
Dorothy,0.0138
Elizabeth,0.013784
Alice,0.013376
Mildred,0.012355
Florence,0.011777
Marie,0.011771
Ethel,0.011193
Lillian,0.010507
Frances,0.009655
Edna,0.009607
Gladys,0.009572
Rose,0.009256
Annie,0.008851
Grace,0.008376
Irene,0.007731
Bessie,0.007642
Gertrude,0.007575
Hazel,0.00739
Louise,0.007358
Bertha,0.007345
Catherine,0.007112
Clara,0.007112
Emma,0.007093
Martha,0.007016
Edith,0.006889
Thelma,0.006745
Evelyn,0.006627
Esther,0.006589
Mabel,0.006554
Pearl,0.006493
Ruby,0.00626
Myrtle,0.006129
Josephine,0.006062
Minnie,0.00567
Elsie,0.005648
Agnes,0.005613
Eva,0.005609
Ida,0.00559
Sarah,0.005415
Beatrice,0.005357
Lucille,0.005344
Viola,0.005344
Julia,0.005118
Nellie,0.005092
Lillie,0.004786
Virginia,0.004757
Laura,0.004678
Pauline,0.004556
Ella,0.004285
Mattie,0.004228
Katherine,0.004075
Alma,0.004039
Jessie,0.003979
Willie,0.003934
Mae,0.003909
Lena,0.003848
Carrie,0.003791
Marion,0.003771
Blanche,0.003743
Stella,0.003641
Bernice,0.003532
Eleanor,0.003472
Vera,0.003456
Lucy,0.003436
Ann,0.003395
Hattie,0.003369
Leona,0.003245
Mamie,0.003197
Jennie,0.003146
Beulah,0.003127
Fannie,0.003047
Cora,0.003038
Kathryn,0.002907
Lula,0.002907
Ellen,0.002862
Betty,0.00276
Rosa,0.00276
Doris,0.002728
Maggie,0.002677
Anne,0.002664
Violet,0.002648
Ada,0.002613
Lois,0.002549
Marguerite,0.002527
Daisy,0.002466
Dora,0.002428
Sadie,0.002387
Marjorie,0.002323
Velma,0.002301
Opal,0.002291
Georgia,0.002249
Hilda,0.002249
Susie,0.002211
Theresa,0.002135
Jean,0.002125
Nora,0.002055
Inez,0.001978
Charlotte,0.001975
Emily,0.001975
Maude,0.001975
Flora,0.001972
Sylvia,0.001969
Lola,0.001962
Effie,0.001844
Genevieve,0.00179
Olive,0.00179
Nancy,0.00178
Della,0.001777
Eunice,0.001768
Alberta,0.001749
Nettie,0.001713
Verna,0.001701
Lottie,0.001688
May,0.001672
Loretta,0.001659
Sallie,0.001659
Estelle,0.001656
Mable,0.001627
Eula,0.001615
Katie,0.001589
Marian,0.001589
Rosie,0.001586
Harriet,0.001583
Vivian,0.00156
Lucile,0.001548
Goldie,0.001538
Lydia,0.001522
Henrietta,0.001516
Ollie,0.001461
Sara,0.001458
Lizzie,0.001433
Addie,0.001426
Lela,0.001426
Erma,0.001417
Jane,0.001398
Madeline,0.001334
Barbara,0.001318
Kathleen,0.001315
Caroline,0.001305
Essie,0.001305
Wilma,0.001302
Christine,0.001299
Ora,0.001299
Iva,0.001276
Rebecca,0.001267
Geneva,0.001264
Irma,0.001248
Maria,0.001241
Juanita,0.001238
Etta,0.001225
Sophie,0.001225
Naomi,0.001187
Rachel,0.001168
Victoria,0.001155
Amelia,0.001142
Sally,0.001142
Mollie,0.001133
Ola,0.001088
Nina,0.001085
Norma,0.001059
Susan,0.001043
Nannie,0.001034
Geraldine,0.001024
Isabel,0.001011
Olga,0.001011
Alta,0.001008
Flossie,0.000944
Matilda,0.000941
Luella,0.000929
Cecelia,0.000925
Celia,0.000922
Freda,0.000916
Winifred,0.000916
Audrey,0.000887
Isabelle,0.000887
Fern,0.000884
Leola,0.000871
Miriam,0.000871
Estella,0.000865
Jeanette,0.000858
Bonnie,0.000855
Janie,0.000846
Adeline,0.000842
Ina,0.000836
Amanda,0.00083
Hannah,0.000817
Jewell,0.000814
Selma,0.000804
Sophia,0.000788
Frieda,0.000779
Lila,0.000772
Nell,0.000769
Amy,0.000766
Faye,0.000763
Cleo,0.000759
Elva,0.00075
Roberta,0.000743
Regina,0.000731
Jewel,0.000724
Allie,0.000718
Virgie,0.000715
Muriel,0.000705
Cecilia,0.000699
Jeannette,0.000689
Veronica,0.000689
Anita,0.000686
Fay,0.000686
Claire,0.00068
Millie,0.00068
Antoinette,0.000673
Winnie,0.000673
Eliza,0.000667
Callie,0.000664
Rita,0.000648
Adele,0.000635
Johnnie,0.000635
Teresa,0.000632
Kate,0.000625
Lorene,0.000622
Phyllis,0.000622
Margie,0.000619
Elma,0.000616
Josie,0.000616
Belle,0.000609
Angelina,0.000603
Gussie,0.0006
Rena,0.0006
Zelma,0.0006
Shirley,0.000597
Carolyn,0.000587
Dollie,0.000587
Dolores,0.000584
Marcella,0.000581
Augusta,0.000578
Maud,0.000578
Olivia,0.000578
Dorothea,0.000568
Sue,0.000568
Eloise,0.000562
Lenora,0.000562
Lora,0.000558
Maxine,0.000552
Wanda,0.000552
Angeline,0.000542
Letha,0.000539
Madge,0.000539
Elnora,0.000536
Constance,0.000533
Roxie,0.000526
Leah,0.000523
Rosalie,0.000523
Cecile,0.00052
Eileen,0.000514
Tillie,0.000514
Leila,0.000511
Lorraine,0.000507
Patricia,0.000507
Hester,0.000504
Lessie,0.000495
Maudie,0.000495
Adelaide,0.000491
Cornelia,0.000488
Gracie,0.000488
June,0.000488
Bertie,0.000479
Lee,0.000479
