name,percent
Jessica,0.014546
Ashley,0.013853
Emily,0.012695
Samantha,0.011269
Sarah,0.011117
Taylor,0.010638
Hannah,0.008854
Brittany,0.008581
Amanda,0.008508
Elizabeth,0.008422
Kayla,0.008376
Rachel,0.008347
Megan,0.008084
Alexis,0.007461
Lauren,0.007
Stephanie,0.00676
Courtney,0.006651
Jennifer,0.006605
Nicole,0.006391
Victoria,0.006381
Brianna,0.006183
Amber,0.005708
Morgan,0.005665
Danielle,0.005543
Jasmine,0.005353
Alexandra,0.00529
Alyssa,0.00526
Rebecca,0.00515
Madison,0.005092
Katherine,0.004679
Anna,0.004445
Haley,0.004271
Kelsey,0.004261
Allison,0.004232
Melissa,0.0041
Abigail,0.004071
Kimberly,0.004031
Shelby,0.003976
Olivia,0.003969
Mary,0.003857
Michelle,0.003851
Kaitlyn,0.003846
Sydney,0.003832
Maria,0.003636
Christina,0.003618
Tiffany,0.003609
Chelsea,0.003521
Sara,0.00348
Erin,0.003419
Jordan,0.003374
Natalie,0.003344
Brooke,0.003318
Marissa,0.003168
Heather,0.00314
Andrea,0.003129
Laura,0.003122
Miranda,0.003114
Paige,0.002985
Katelyn,0.002902
Sierra,0.00286
Gabrielle,0.002838
Julia,0.002814
Kelly,0.002811
Kristen,0.002811
Vanessa,0.002811
Destiny,0.002799
Emma,0.00262
Savannah,0.002552
Erica,0.002546
Jacqueline,0.002504
Alexandria,0.002491
Mariah,0.002484
Shannon,0.002466
Briana,0.0024
Breanna,0.002359
Amy,0.002358
Katie,0.00232
Cassandra,0.002318
Madeline,0.002306
Crystal,0.002285
Lindsey,0.002282
Caitlin,0.002281
Kathryn,0.002252
Jenna,0.002215
Angela,0.002145
Cheyenne,0.002129
Monica,0.002068
Mackenzie,0.002064
Alicia,0.002034
Catherine,0.002008
Selena,0.001992
Caroline,0.001977
Jamie,0.001963
Kaitlin,0.001876
Sabrina,0.001841
Bailey,0.001817
Grace,0.001805
Brittney,0.00176
Molly,0.00176
Alexa,0.001749
Angelica,0.001748
Erika,0.001711
Leah,0.001703
Margaret,0.001674
Diana,0.001646
Kylie,0.001642
Michaela,0.001606
Cassidy,0.001584
Karina,0.001554
Autumn,0.001553
Hailey,0.001543
Meghan,0.001542
Cynthia,0.001542
Christine,0.001464
Whitney,0.001447
Bethany,0.001429
Melanie,0.001377
Casey,0.001374
Brenda,0.001358
Rachael,0.001356
Veronica,0.001354
Carly,0.001344
Gabriela,0.001342
Brandi,0.001339
Lindsay,0.001334
Holly,0.001325
Kaylee,0.001311
Bianca,0.001303
Claire,0.001286
Kristina,0.001269
Kristin,0.00126
Desiree,0.00125
Kendra,0.001235
Hayley,0.001229
Ana,0.001228
Chloe,0.001213
Leslie,0.001204
Caitlyn,0.001198
Kathleen,0.001188
Dominique,0.001185
Julie,0.001185
Karen,0.001183
Gabriella,0.001169
Lisa,0.001165
Daisy,0.001157
Mikayla,0.001157
Marisa,0.001145
Jocelyn,0.00114
Valerie,0.001136
Patricia,0.001127
Ariel,0.001119
Kara,0.001118
Summer,0.001107
Natasha,0.001096
April,0.00108
Adriana,0.001076
Rebekah,0.001075
Tara,0.001054
Alejandra,0.001043
Nancy,0.00104
Tori,0.001037
Alison,0.001017
Ariana,0.001016
Makayla,0.000995
Mckenzie,0.000942
Jade,0.000929
Audrey,0.000922
Sophia,0.000917
Dana,0.000915
Raven,0.000915
Claudia,0.00091
Faith,0.000909
Lydia,0.000907
Isabella,0.000905
Angel,0.000902
Zoe,0.000899
Sandra,0.000889
Mallory,0.000883
Diamond,0.000876
Kirsten,0.000875
Monique,0.000868
Katrina,0.000867
Kassandra,0.000837
Jasmin,0.000834
Cierra,0.000831
Joanna,0.00083
Ciara,0.000826
Deanna,0.000826
Krystal,0.000815
Kendall,0.000805
Mercedes,0.000803
Kiana,0.000798
Hope,0.000794
Jazmin,0.000789
Brandy,0.000785
Evelyn,0.000784
Jillian,0.000783
Cindy,0.000781
Ashlee,0.00078
Yesenia,0.000779
Bridget,0.000765
Krista,0.000765
Meagan,0.000761
Kiara,0.000755
Deja,0.000739
Chelsey,0.000733
Gina,0.000729
Anne,0.000721
Abby,0.000718
Hanna,0.000718
Felicia,0.000704
Jazmine,0.000699
Ellen,0.000683
Naomi,0.000681
Priscilla,0.00068
Denise,0.000679
Isabel,0.000676
Asia,0.000673
Allyson,0.000672
Tabitha,0.000671
Alisha,0.000665
Tiara,0.000665
Katlyn,0.000656
Colleen,0.000654
Aaliyah,0.000653
Meredith,0.000648
Maya,0.000645
Katelynn,0.000645
Cristina,0.000643
Kennedy,0.000643
Linda,0.000642
Guadalupe,0.000639
Ashlyn,0.000633
Alexus,0.000632
Brenna,0.000631
Lacey,0.00063
Alondra,0.000628
Amelia,0.000626
Clarissa,0.000624
Ashleigh,0.00062
Karla,0.000615
Carolyn,0.000611
Tatiana,0.000609
Arianna,0.000603
Kasey,0.000601
Jada,0.0006
Jordyn,0.000598
Celeste,0.000597
Jessie,0.000592
Maggie,0.000591
Cecilia,0.000587
Dakota,0.000586
Tessa,0.000583
Marina,0.000573
Mia,0.000573
Jaclyn,0.000568
Raquel,0.000559
Tamara,0.000557
Mckenna,0.000555
Ruby,0.000548
Justice,0.000545
Teresa,0.000544
Aubrey,0.000543
Logan,0.000542
Wendy,0.000541
Imani,0.000539
Tiana,0.000533
Daniela,0.000532
Mayra,0.000531
Tia,0.000528
Carmen,0.000523
Rosa,0.000521
Savanna,0.000521
Alissa,0.000521
Kelsie,0.000521
Jacquelyn,0.000519
Camille,0.000519
Charlotte,0.000519
Carolina,0.000515
Nina,0.000514
Renee,0.000514
Madeleine,0.000513
Adrianna,0.000512
Jenny,0.000509
Riley,0.000505
Candace,0.000504
Sadie,0.000503
Heidi,0.0005
Miriam,0.000499
Justine,0.000498
Callie,0.000496
Elena,0.000494
Theresa,0.000494
Lillian,0.00049
Nichole,0.000488
Ashton,0.000485
Janet,0.000483
Kelli,0.000481
Annie,0.00048
Paola,0.000479
Tyler,0.000477
Alexia,0.000476
Ebony,0.000472
Angelina,0.000472
Martha,0.000471
Virginia,0.000471
Alana,0.000469
Esther,0.000469
Cara,0.000468
Carrie,0.000466
Gloria,0.000466
Kylee,0.000463
Devon,0.000462
Susan,0.000461
Sidney,0.00046
Kierra,0.000457
Valeria,0.000451
Vivian,0.000451
Lily,0.000444
Marie,0.000443
Destinee,0.000442
Shayla,0.000441
Ruth,0.00044
Mikaela,0.000436
Helen,0.000435
Serena,0.000432
Toni,0.000429
Delaney,0.000427
Carissa,0.000426
Sharon,0.000424
Aimee,0.00042
Liliana,0.000418
Genesis,0.000415
Britney,0.000412
Kellie,0.000411
Elise,0.00041
Rose,0.00041
Aliyah,0.000409
Janelle,0.000405
Hunter,0.000404
Bria,0.000403
Brooklyn,0.000403
Macy,0.000401
Carla,0.000397
Anastasia,0.000395
Kali,0.000394
Natalia,0.000394
Harley,0.000392
Eva,0.000391
Tierra,0.000391
Devin,0.000389
Chandler,0.000388
Ann,0.000387
Cheyanne,0.000386
Christian,0.000384
Tayler,0.000384
Barbara,0.000383
Robin,0.000381
Makenzie,0.000379
Cassie,0.000378
Josie,0.000378
Francesca,0.000378
Karissa,0.000376
Kate,0.000373
Madelyn,0.000373
Sasha,0.000372
Emilee,0.000371
Sonia,0.000369
Melody,0.000369
Juliana,0.000367
Selina,0.000367
Marisol,0.000366
Tatyana,0.000366
Bryanna,0.000365
Josephine,0.000365
Elisabeth,0.000364
Stacey,0.000364
Kaitlynn,0.000364
Baylee,0.000363
Sophie,0.000361
Nikki,0.000361
Arielle,0.000359
Carina,0.000358
Pamela,0.000357
Skylar,0.000357
Candice,0.000356
Darian,0.000355
Kira,0.000355
Stacy,0.000355
Nadia,0.000354
Kailey,0.000352
