name,percent
Michael,0.042178
Jason,0.032167
Christopher,0.028743
James,0.024402
David,0.02414
Robert,0.021779
John,0.021625
Brian,0.018863
Matthew,0.017597
William,0.015764
Daniel,0.014685
Joseph,0.013638
Eric,0.012216
Jeffrey,0.01129
Kevin,0.011143
Richard,0.010902
Scott,0.010674
Steven,0.010509
Mark,0.010319
Thomas,0.010198
Anthony,0.01016
Timothy,0.00983
Ryan,0.009427
Jeremy,0.009374
Charles,0.008988
Joshua,0.008982
Chad,0.007919
Andrew,0.007871
Paul,0.007404
Jonathan,0.006726
Shawn,0.006587
Aaron,0.006498
Gregory,0.006417
Stephen,0.006007
Kenneth,0.005939
Benjamin,0.005883
Justin,0.005479
Adam,0.005333
Patrick,0.004972
Sean,0.004684
Edward,0.004551
Donald,0.004436
Todd,0.004414
Brandon,0.004367
Ronald,0.004358
Nathan,0.004356
Bryan,0.004316
Jose,0.004292
Keith,0.004209
Gary,0.003775
Travis,0.003674
Bradley,0.003634
George,0.003598
Peter,0.003514
Douglas,0.003294
Larry,0.003276
Shane,0.003212
Craig,0.003152
Dennis,0.002916
Juan,0.002891
Samuel,0.002848
Jamie,0.002819
Raymond,0.002793
Jesse,0.002734
Jerry,0.002663
Frank,0.002596
Terry,0.00245
Marcus,0.002447
Troy,0.002433
Jeffery,0.002411
Corey,0.002393
Phillip,0.002373
Carlos,0.002333
Joel,0.002299
Jacob,0.002231
Rodney,0.002207
Antonio,0.002145
Randy,0.002083
Brent,0.002074
Tony,0.00205
Nicholas,0.002045
Russell,0.00199
Derek,0.001965
Billy,0.00192
Philip,0.001853
Johnny,0.001831
Erik,0.001765
Kyle,0.001747
Marc,0.00174
Derrick,0.001737
Carl,0.001734
Brett,0.00171
Bobby,0.00171
Danny,0.001689
Dustin,0.001652
Victor,0.001651
Roger,0.001616
Brad,0.001608
Cory,0.001584
Jared,0.001576
Shannon,0.00156
Jon,0.001554
Christian,0.001517
Micheal,0.001507
Alexander,0.001502
Gabriel,0.001496
Luis,0.001493
Gerald,0.001478
Vincent,0.001468
Lawrence,0.001459
Jimmy,0.001454
Walter,0.001453
Curtis,0.001436
Damon,0.001406
Alan,0.001387
Joe,0.001377
Willie,0.00134
Jay,0.001339
Martin,0.001332
Wayne,0.001312
Randall,0.00131
Roy,0.001308
Andre,0.001296
Henry,0.001282
Mario,0.001265
Allen,0.001255
Darren,0.001253
Arthur,0.001248
Albert,0.00124
Chris,0.001208
Casey,0.001208
Nathaniel,0.001206
Adrian,0.0012
Jesus,0.001185
Ricky,0.001179
Seth,0.001149
Lee,0.001147
Louis,0.001117
Manuel,0.001108
Bruce,0.001105
Frederick,0.001102
Jack,0.001073
Ricardo,0.001063
Ian,0.001059
Zachary,0.001037
Tyrone,0.001037
Darrell,0.001031
Miguel,0.001023
Jeremiah,0.001017
Kelly,0.001013
Ronnie,0.001006
Francisco,0.000994
Harold,0.000984
Clinton,0.000972
Roberto,0.000958
Tommy,0.000956
Jorge,0.000947
Wesley,0.000946
Dale,0.000946
Ernest,0.000937
Eugene,0.000937
Reginald,0.000925
Lance,0.000921
Barry,0.000912
Jerome,0.000886
Leonard,0.000884
Geoffrey,0.00086
Eddie,0.000857
Maurice,0.000855
Glenn,0.000853
Steve,0.000853
Ruben,0.000846
Ralph,0.000828
Neil,0.000823
Alex,0.000814
Jermaine,0.000813
Marvin,0.000808
Calvin,0.000791
Jaime,0.000783
Trevor,0.000777
Hector,0.00077
Dwayne,0.000769
Edwin,0.000765
Kristopher,0.000761
Oscar,0.000756
Clifton,0.000748
Melvin,0.000744
Heath,0.000742
Theodore,0.000738
Toby,0.000735
Terrance,0.000727
Mitchell,0.000726
Clayton,0.000725
Stanley,0.00072
Howard,0.000719
Terrence,0.000708
Wade,0.000696
Mathew,0.000696
Clifford,0.000693
Javier,0.000686
Angel,0.000672
Kurt,0.000671
Ramon,0.000667
Harry,0.000661
Tyler,0.000651
Tracy,0.000648
Duane,0.000643
Raul,0.000637
Cameron,0.000632
Dean,0.000632
Earl,0.000631
Alejandro,0.00063
Isaac,0.000624
Kirk,0.000616
Rafael,0.000607
Pedro,0.000606
Francis,0.00059
Greg,0.000589
Alfred,0.000583
Jody,0.000579
Andy,0.000572
Armando,0.00057
Byron,0.000563
Fernando,0.000562
Clarence,0.000561
Karl,0.000558
Cody,0.000555
Ray,0.000552
Warren,0.000551
Damian,0.00055
Lucas,0.000549
Omar,0.000548
Jeff,0.000545
Leon,0.000545
Gilbert,0.000542
Lonnie,0.000538
Cedric,0.000537
Franklin,0.000534
Dana,0.000529
Alvin,0.000527
Norman,0.000524
Bernard,0.000521
Clint,0.000521
Darin,0.000521
Fred,0.00052
Orlando,0.000519
Daryl,0.000519
Eduardo,0.000519
Joey,0.000519
Glen,0.000498
Leroy,0.000494
Johnathan,0.000492
Roderick,0.000489
Micah,0.000487
Stacy,0.000484
Luke,0.000478
Jessie,0.000476
Don,0.00047
Julio,0.000469
Sergio,0.000468
Marco,0.000463
Julian,0.000458
Gerardo,0.000455
Donnie,0.000455
Jonathon,0.000453
Kelvin,0.000449
Ivan,0.000447
Grant,0.000443
Fredrick,0.000443
Alberto,0.000442
Edgar,0.00044
Chadwick,0.000435
Colin,0.000434
Alfredo,0.000434
Shaun,0.000433
Spencer,0.000429
Nelson,0.000427
Rene,0.000424
Vernon,0.000424
Leslie,0.000421
Mike,0.00042
Ross,0.00042
Cesar,0.000418
Dominic,0.000417
Herbert,0.000415
Darryl,0.000414
Dwight,0.000413
Jarrod,0.000413
Trent,0.000411
Lewis,0.000407
Lamont,0.000406
Brendan,0.000405
Neal,0.0004
Kerry,0.000398
Arturo,0.000397
Enrique,0.000395
Marlon,0.000395
Demetrius,0.000393
Tyson,0.000393
Lloyd,0.000392
