name,percent
Mary,0.051666
Helen,0.021285
Anna,0.018863
Margaret,0.017875
Ruth,0.015638
Elizabeth,0.013177
Florence,0.012517
Marie,0.01221
Ethel,0.011754
Alice,0.011183
Lillian,0.010926
Gladys,0.01002
Edna,0.009824
Mildred,0.009806
Dorothy,0.009656
Annie,0.009506
Grace,0.009424
Emma,0.008968
Bessie,0.008732
Rose,0.008718
Clara,0.008675
Bertha,0.008461
Frances,0.008297
Mabel,0.008133
Hazel,0.007983
Irene,0.007883
Gertrude,0.007873
Pearl,0.007491
Minnie,0.00733
Martha,0.007241
Catherine,0.006763
Myrtle,0.00672
Edith,0.006606
Ida,0.006549
Esther,0.006539
Louise,0.006535
Eva,0.00616
Elsie,0.006135
Sarah,0.0061
Agnes,0.005979
Nellie,0.005586
Josephine,0.005583
Laura,0.005565
Lillie,0.005468
Ella,0.005436
Julia,0.005354
Ruby,0.005201
Viola,0.005162
Beatrice,0.005097
Carrie,0.004916
Mattie,0.004826
Thelma,0.004673
Mae,0.004498
Jessie,0.004423
Alma,0.004384
Lena,0.00437
Hattie,0.004149
Blanche,0.004134
Evelyn,0.004106
Mamie,0.004017
Lucille,0.003877
Cora,0.003856
Stella,0.003835
Willie,0.003817
Lucy,0.003799
Marion,0.003685
Virginia,0.003599
Katherine,0.003581
Jennie,0.003514
Pauline,0.003514
Lula,0.003482
Fannie,0.003464
Vera,0.003378
Ada,0.003285
Rosa,0.003243
Leona,0.003121
Beulah,0.003114
Maggie,0.003043
Eleanor,0.002986
Maude,0.002975
Bernice,0.002832
Dora,0.002782
Ann,0.002686
Ellen,0.002686
Daisy,0.002668
Nora,0.002583
Kathryn,0.002558
Susie,0.002558
Sadie,0.002554
Marguerite,0.002479
Georgia,0.002365
Effie,0.002347
Doris,0.00234
Hilda,0.002315
Violet,0.002315
Della,0.002172
Emily,0.002162
Lois,0.002119
Olive,0.002115
Flora,0.002094
Betty,0.002069
Katie,0.00204
Nancy,0.002037
Nettie,0.00203
Lola,0.002015
Anne,0.002012
May,0.001998
Sallie,0.001983
Theresa,0.001958
Marjorie,0.001941
Lottie,0.001916
Lydia,0.001908
Velma,0.001876
Charlotte,0.001869
Lizzie,0.001798
Inez,0.001794
Opal,0.001776
Eunice,0.001748
Mable,0.001705
Goldie,0.001687
Estelle,0.001684
Addie,0.001673
Eula,0.001662
Loretta,0.001644
Lela,0.001637
Caroline,0.001612
Iva,0.001562
Henrietta,0.001559
Verna,0.001555
Ollie,0.001527
Ora,0.001523
Vivian,0.001516
Essie,0.001509
Alberta,0.001487
Rosie,0.001487
Sylvia,0.001466
Genevieve,0.001463
Jean,0.001455
Etta,0.001427
Harriet,0.001423
Rachel,0.001402
Jane,0.001384
Lucile,0.001384
Rebecca,0.001363
Nina,0.001316
Irma,0.001313
Ola,0.001291
Nannie,0.001281
Amelia,0.001266
Madeline,0.001266
Victoria,0.001209
Marian,0.001206
Mollie,0.001202
Sara,0.001195
Susan,0.001195
Maria,0.001181
Flossie,0.001177
Naomi,0.001166
Kathleen,0.001163
Christine,0.001152
Olga,0.001145
Geneva,0.001099
Barbara,0.001092
Amanda,0.001074
Matilda,0.001034
Erma,0.001027
Celia,0.001017
Estella,0.001009
Frieda,0.001006
Alta,0.000995
Sophie,0.000995
Norma,0.000988
Wilma,0.00097
Hannah,0.000967
Sally,0.000949
Janie,0.000935
Luella,0.000935
Allie,0.000931
Isabel,0.000913
Sophia,0.000913
Amy,0.00091
Elva,0.000902
Selma,0.000899
Eliza,0.000888
Freda,0.000881
Nell,0.000881
Cecelia,0.000867
Adeline,0.000856
Lila,0.000853
Fern,0.000849
Juanita,0.000835
Rena,0.00082
Winifred,0.000806
Ina,0.000799
Callie,0.000788
Josie,0.000788
Winnie,0.000788
Maud,0.000778
Veronica,0.000774
Kate,0.00076
Belle,0.000756
Audrey,0.000749
Virgie,0.000749
Leola,0.000738
Muriel,0.000735
Bertie,0.000731
Isabelle,0.000728
Jewell,0.000717
Miriam,0.000713
Elma,0.00071
Cleo,0.000706
Jeanette,0.000706
Regina,0.000706
Augusta,0.000696
Cecilia,0.000696
Zelma,0.000674
Margie,0.000667
Gussie,0.00066
Millie,0.00066
Bonnie,0.000653
Faye,0.000653
Cecile,0.000646
Fay,0.000646
Carolyn,0.000639
Cornelia,0.000639
Dollie,0.000628
