name,percent
Linda,0.054829
Mary,0.039414
Patricia,0.028215
Barbara,0.026836
Sandra,0.019125
Carol,0.018445
Nancy,0.017852
Susan,0.017574
Sharon,0.015704
Donna,0.012939
Kathleen,0.012153
Judith,0.012097
Karen,0.01191
Judy,0.011565
Carolyn,0.011421
Margaret,0.011057
Betty,0.010421
Diane,0.009776
Shirley,0.009709
Joyce,0.008757
Brenda,0.008713
Janice,0.008481
Janet,0.008382
Cheryl,0.007638
Elizabeth,0.007395
Dorothy,0.007012
Gloria,0.006936
Pamela,0.006817
Marilyn,0.006536
Joan,0.006201
Beverly,0.006169
Martha,0.005857
Cynthia,0.005794
Virginia,0.005726
Bonnie,0.00562
Jane,0.00547
Phyllis,0.005056
Helen,0.004932
Frances,0.00492
Jean,0.004915
Ann,0.004894
Peggy,0.00488
Connie,0.004756
Ruth,0.004662
Christine,0.004608
Catherine,0.004337
Alice,0.004317
Diana,0.004196
Gail,0.003987
Elaine,0.003892
Jo,0.003696
Rebecca,0.003484
Suzanne,0.003428
Paula,0.00336
Kathryn,0.003352
Joanne,0.003339
Marie,0.003332
Doris,0.003317
Jacqueline,0.003305
Rita,0.003294
Ellen,0.003222
Deborah,0.003212
Lois,0.003143
Kathy,0.00314
Wanda,0.003111
Rose,0.003109
Sherry,0.003068
Charlotte,0.002963
Sue,0.002919
Sally,0.002896
Darlene,0.002887
Evelyn,0.002886
Sheila,0.002803
Laura,0.00278
Lynn,0.002749
Katherine,0.002691
Lynda,0.00266
Geraldine,0.002645
Maria,0.002587
Rosemary,0.002498
Marcia,0.002458
Norma,0.002436
Dianne,0.002427
Lorraine,0.002424
Theresa,0.002414
Jeanne,0.002402
Patsy,0.002391
Marsha,0.002381
Joann,0.002354
Roberta,0.002345
Eileen,0.002335
Anna,0.002329
Sarah,0.002318
Anita,0.002302
Anne,0.0023
Glenda,0.002287
Sylvia,0.002251
Maureen,0.002247
Louise,0.002226
Constance,0.002141
Vicki,0.002131
Carole,0.002106
Annie,0.002065
Kay,0.001936
Charlene,0.00191
Marjorie,0.001901
Irene,0.001811
Janis,0.001762
Juanita,0.001715
Mildred,0.001713
Ruby,0.001693
Dolores,0.001689
Loretta,0.001653
Marlene,0.001644
Delores,0.001633
Julia,0.001629
Yvonne,0.001604
Arlene,0.001601
Cathy,0.001575
June,0.001561
Teresa,0.001546
Claudia,0.001522
Victoria,0.001511
Julie,0.001504
Jeanette,0.001431
Andrea,0.001382
Vivian,0.001369
Gayle,0.001367
Georgia,0.001364
Gwendolyn,0.001348
Edna,0.001328
Leslie,0.001296
