name,percent
Lisa,0.028974
Michelle,0.019431
Kimberly,0.018665
Jennifer,0.015701
Mary,0.012712
Melissa,0.012712
Angela,0.012089
Tammy,0.011728
Karen,0.011443
Susan,0.011415
Laura,0.010965
Kelly,0.010019
Amy,0.009999
Christine,0.00966
Patricia,0.009251
Julie,0.009215
Elizabeth,0.008709
Tina,0.008637
Cynthia,0.008223
Pamela,0.008212
Dawn,0.007862
Lori,0.007682
Stephanie,0.007581
Donna,0.007461
Tracy,0.007458
Sandra,0.007426
Deborah,0.007192
Linda,0.006656
Michele,0.00656
Teresa,0.006384
Wendy,0.006265
Sharon,0.006052
Rebecca,0.005984
Brenda,0.005816
Denise,0.005776
Barbara,0.005706
Cheryl,0.00535
Debra,0.005322
Nancy,0.005241
Kathleen,0.005109
Maria,0.00489
Rhonda,0.004836
Robin,0.004786
Christina,0.004683
Paula,0.004469
Jill,0.0044
Theresa,0.004271
Carol,0.004143
Andrea,0.004142
Jacqueline,0.003944
Diane,0.003854
Sherry,0.003761
Shannon,0.003745
Ann,0.003616
Stacey,0.003598
Catherine,0.003584
Kim,0.003562
Gina,0.003534
Sheila,0.003354
Tonya,0.003314
Carolyn,0.003241
Heather,0.003219
Margaret,0.003184
Stacy,0.003152
Renee,0.003132
Leslie,0.003088
Cindy,0.003068
Monica,0.003051
Suzanne,0.00295
Dana,0.002934
Diana,0.002918
Tracey,0.002883
Janet,0.00283
Beth,0.002789
Katherine,0.002762
Kathy,0.002737
Valerie,0.002663
Sarah,0.002626
Laurie,0.002538
Tamara,0.002519
Regina,0.002513
Victoria,0.002508
Terri,0.002497
Kristin,0.002417
Lynn,0.002398
Carrie,0.002329
Connie,0.002317
Anne,0.002288
Heidi,0.002288
Melinda,0.002231
Carla,0.00223
Rachel,0.002176
Yolanda,0.002159
Sherri,0.002131
Melanie,0.00213
April,0.002119
Shelly,0.002104
Jodi,0.002102
Anna,0.002084
Kathryn,0.002081
Colleen,0.00204
Annette,0.002031
Holly,0.001999
Deanna,0.001998
Kristine,0.001994
Tanya,0.001988
Kristen,0.001896
Nicole,0.001801
Anita,0.001782
Janice,0.001782
Debbie,0.001768
Veronica,0.001758
Julia,0.001751
Vicki,0.001742
Wanda,0.001734
Bonnie,0.001731
Sonya,0.00165
Crystal,0.001612
Sheri,0.00159
Jamie,0.001573
Darlene,0.001553
Beverly,0.001516
Martha,0.001508
Penny,0.001507
Yvonne,0.001505
Alicia,0.001501
Traci,0.001494
Joyce,0.001461
Shelley,0.001453
Virginia,0.001437
Sara,0.001435
Amanda,0.001422
Danielle,0.001408
Cathy,0.001404
Marie,0.001388
Samantha,0.001368
Kelli,0.001357
Kristi,0.001352
Cassandra,0.001346
Judith,0.001343
Judy,0.00133
Carmen,0.001328
Gloria,0.001322
Yvette,0.001293
Jane,0.001286
Toni,0.001284
Tara,0.001278
Maureen,0.001271
Ruth,0.001258
Shirley,0.001253
Kristina,0.00125
Christy,0.00125
Betty,0.001249
Joanne,0.001244
Peggy,0.001236
Ellen,0.001231
Dorothy,0.001224
Jean,0.001215
Rita,0.001215
Tammie,0.001206
Becky,0.001203
Vickie,0.001175
Charlotte,0.001171
Sylvia,0.001146
Rose,0.001142
Charlene,0.001139
Felicia,0.001132
Kelley,0.001121
Jody,0.001117
Joy,0.001113
Natalie,0.001104
Sheryl,0.001103
Helen,0.001102
Erin,0.001089
Kimberley,0.001085
Belinda,0.001082
Jessica,0.001079
Tiffany,0.001071
Kellie,0.001055
Vanessa,0.001054
Gail,0.001053
Joan,0.001043
Shawn,0.001024
Jeanette,0.001022
Frances,0.001019
Kerry,0.001016
Alice,0.001013
Elaine,0.000999
Monique,0.000999
Joann,0.000981
Tami,0.000971
Evelyn,0.000961
Sabrina,0.000958
Loretta,0.000952
Leah,0.000947
Jackie,0.000929
Eileen,0.000924
Marilyn,0.000921
Sonia,0.000916
Ronda,0.00091
Norma,0.000906
Allison,0.000898
Lora,0.000886
Kari,0.000884
Karla,0.00088
Roberta,0.000872
Katrina,0.000857
Bridget,0.000851
Tracie,0.000847
Jeanne,0.000834
Leigh,0.000834
Audrey,0.000833
Shari,0.000831
Robyn,0.000828
Caroline,0.000825
Sally,0.000821
Terry,0.000819
Sandy,0.000817
Juanita,0.000796
Shelia,0.000796
Rosa,0.000787
Sonja,0.000783
Trina,0.000781
Lorraine,0.000779
Emily,0.000777
Jo,0.000776
Lara,0.000758
Angie,0.000756
Lynette,0.000753
Melody,0.000749
Dina,0.000728
Teri,0.000727
Gwendolyn,0.000726
Kerri,0.000724
Cheri,0.000721
Ginger,0.000697
Candace,0.000689
Irene,0.000684
Lee,0.000679
Darla,0.000675
Tonia,0.000671
Marcia,0.000668
Lauren,0.000668
Marsha,0.000662
Lynda,0.000653
Dianna,0.000649
Dianne,0.000649
Kirsten,0.000648
Marla,0.000647
Phyllis,0.000637
Vicky,0.000636
Stacie,0.000631
Adrienne,0.00063
Kristy,0.000621
Deana,0.000614
Eva,0.000613
Rochelle,0.000613
Krista,0.000612
Ramona,0.000609
Christie,0.000607
Joanna,0.000607
Constance,0.000603
Doris,0.000599
Jacquelyn,0.000598
Dena,0.000597
Molly,0.000597
Roxanne,0.000595
Sherrie,0.000592
Jana,0.000592
Marlene,0.000586
Alisa,0.000585
Glenda,0.000584
Audra,0.000583
Kristie,0.000579
Claudia,0.000579
Sue,0.000574
Staci,0.000571
Karin,0.000569
Antoinette,0.000565
Erica,0.00056
Erika,0.00056
Lynne,0.000552
Raquel,0.000551
Angelia,0.000548
Ana,0.00054
Tricia,0.00054
Bernadette,0.000538
Vivian,0.000534
Doreen,0.000532
Kara,0.000531
Alison,0.000529
Cherie,0.000522
Gretchen,0.000519
Amber,0.000518
Janine,0.000515
Tammi,0.000511
Rosemary,0.000511
Bobbie,0.00051
Lorie,0.000507
Lydia,0.000504
Jodie,0.000503
Jenny,0.000502
Priscilla,0.000501
Leticia,0.000498
Misty,0.000492
Hope,0.000487
Megan,0.000477
Billie,0.000476
Lillian,0.000476
Lana,0.000472
Nina,0.000471
Rachelle,0.000458
Trisha,0.00045
Angelique,0.000447
Marianne,0.000443
Candy,0.000442
Grace,0.000439
Laurel,0.000439
Christi,0.000432
Shawna,0.000432
Desiree,0.000428
Esther,0.000427
Marjorie,0.000426
Arlene,0.000422
Patty,0.000421
Leanne,0.000419
Wendi,0.000414
Tabatha,0.00041
Nora,0.000408
Paige,0.000407
Kendra,0.000405
Pauline,0.000405
Josephine,0.000405
Patti,0.000403
Mia,0.000399
Jeannie,0.000394
Geraldine,0.000393
Rene,0.000393
Lucy,0.000392
Chris,0.000391
Lois,0.000391
Lesley,0.000386
Susanne,0.000384
Jan,0.000384
Miriam,0.000381
Gayle,0.00038
Elisa,0.00038
Courtney,0.000379
Darcy,0.000376
Daphne,0.000374
Aimee,0.000373
Kay,0.000373
Ruby,0.000373
Jeannette,0.000368
Paulette,0.000367
Leann,0.000364
Louise,0.000364
Keri,0.000363
Candice,0.000363
Patrice,0.000362
Francine,0.00036
Suzette,0.00036
Carole,0.000359
Cathleen,0.000357
Latonya,0.000357
Annie,0.000356
Dionne,0.000355
Edith,0.000354
Mona,0.000353
Nadine,0.000352
Kris,0.00035
Annmarie,0.000347
