name,percent
Robert,0.052875
John,0.04966
William,0.046296
James,0.045745
Charles,0.025687
George,0.023086
Joseph,0.021374
Richard,0.020215
Edward,0.017419
Donald,0.016668
Thomas,0.014494
Frank,0.013328
Paul,0.012307
Harold,0.011814
Raymond,0.010801
Walter,0.010535
Jack,0.01043
Henry,0.009229
Kenneth,0.008802
Arthur,0.008676
Albert,0.008265
David,0.007747
Harry,0.007483
Eugene,0.007403
Ralph,0.00735
Howard,0.006228
Willie,0.006174
Carl,0.006134
Louis,0.005896
Clarence,0.005791
Earl,0.005598
Roy,0.005536
Fred,0.005385
Joe,0.005301
Francis,0.005186
Lawrence,0.004885
Ernest,0.004773
Leonard,0.004743
Anthony,0.004381
Stanley,0.004371
Norman,0.004319
Herbert,0.004277
Alfred,0.004165
Daniel,0.003957
Gerald,0.003917
Samuel,0.00383
Calvin,0.003737
Bernard,0.003698
Billy,0.003656
Melvin,0.003601
Marvin,0.003549
Leroy,0.003373
Russell,0.003303
Leo,0.003278
Michael,0.003267
Andrew,0.003139
Edwin,0.003088
Floyd,0.00306
Clifford,0.002983
Peter,0.002928
Elmer,0.002919
Lloyd,0.002886
Theodore,0.002801
Ray,0.002794
Frederick,0.002678
Warren,0.002563
Vernon,0.00253
Clyde,0.002521
Herman,0.002515
Alvin,0.002408
Vincent,0.002405
Gordon,0.002387
Chester,0.002364
Wayne,0.002357
Philip,0.002327
Leon,0.002292
Glenn,0.002268
Lewis,0.002247
Charlie,0.002239
Milton,0.002234
Lester,0.00222
Lee,0.002199
Martin,0.002096
Bill,0.002065
Jesse,0.002064
Cecil,0.001994
Dale,0.001994
Harvey,0.001903
Victor,0.001837
Roger,0.001826
Sam,0.001821
Wallace,0.001804
Benjamin,0.001797
Allen,0.001771
Arnold,0.001715
Edgar,0.001572
Willard,0.001556
Roland,0.001549
Oscar,0.00153
Johnnie,0.001516
Eddie,0.001507
Claude,0.001472
Ronald,0.001455
Douglas,0.001452
Don,0.001444
Gilbert,0.001439
Jerry,0.001411
Everett,0.001407
Marion,0.001403
Wilbur,0.001386
Maurice,0.001376
Gene,0.001375
Jerome,0.001358
Manuel,0.001349
Junior,0.001343
Homer,0.001342
Glen,0.001336
Leslie,0.00132
Curtis,0.001315
Virgil,0.001305
Jimmie,0.001286
Stephen,0.001282
Jessie,0.001276
Hubert,0.001266
Jose,0.001262
Morris,0.001216
Hugh,0.001206
Max,0.001203
Bob,0.001186
Bruce,0.001179
Sidney,0.001169
Luther,0.001164
Nicholas,0.001162
Franklin,0.001126
Wesley,0.0011
Rudolph,0.00108
Alexander,0.001063
Tom,0.001057
Dean,0.001041
Willis,0.001039
Irving,0.001016
Johnny,0.001014
Patrick,0.001
Steve,0.000993
Keith,0.000991
Horace,0.000986
Jim,0.000978
Earnest,0.000957
Bobby,0.000944
Julius,0.000942
Ben,0.00091
Oliver,0.00091
Edmund,0.000904
Lyle,0.000881
Salvatore,0.000874
Billie,0.000857
Guy,0.000848
Tony,0.000847
Otis,0.000833
Phillip,0.000817
Orville,0.000812
Clayton,0.00081
Archie,0.000798
Mike,0.000787
Jacob,0.000785
Alex,0.000782
Angelo,0.00078
Bennie,0.00078
Duane,0.000779
Delbert,0.000778
Clifton,0.000774
Clinton,0.000747
Leland,0.000745
Matthew,0.000728
Merle,0.000728
Marshall,0.000721
Dennis,0.000716
Nathaniel,0.000703
Wilbert,0.000699
Alan,0.000698
Dewey,0.000694
Jay,0.000684
Ira,0.000683
Dan,0.000669
Ivan,0.000655
Wilfred,0.00064
Ervin,0.000639
Nelson,0.000636
Carroll,0.000635
Emil,0.000632
Larry,0.00063
Jesus,0.000628
Juan,0.000626
Allan,0.000626
Alton,0.000621
Julian,0.000621
Irvin,0.000617
Lonnie,0.000614
Jimmy,0.000613
Tommy,0.000612
Lowell,0.000611
Antonio,0.000604
Nick,0.000599
Sylvester,0.000599
Wendell,0.000592
Isaac,0.000589
Rufus,0.000586
Elbert,0.000582
Ted,0.000581
Seymour,0.000579
Forrest,0.000566
Mark,0.000566
Pete,0.000563
Freddie,0.000559
Aaron,0.000558
Loren,0.000555
Felix,0.000537
Malcolm,0.000536
Nathan,0.000534
Ellis,0.000531
Norbert,0.000528
Burton,0.000519
Eldon,0.000518
Myron,0.000513
Karl,0.000511
Murray,0.000509
Owen,0.000506
Emmett,0.000503
Mack,0.000496
Elwood,0.000494
Perry,0.000494
Johnie,0.00049
Neil,0.00049
Dick,0.000489
Ross,0.000485
Gerard,0.000481
Loyd,0.00048
Rex,0.00048
Laurence,0.000477
Fredrick,0.000476
Percy,0.000472
Dominic,0.000471
Bert,0.000469
Otto,0.000469
Dominick,0.000467
Grady,0.000463
Irwin,0.00046
Darrell,0.000456
Grover,0.000453
Troy,0.00045
