name,percent
Michael,0.033429
Christopher,0.029602
Matthew,0.024432
Joshua,0.01955
David,0.019332
Daniel,0.019036
James,0.017729
Andrew,0.017626
Robert,0.016322
John,0.015721
Ryan,0.015368
Joseph,0.015005
Brandon,0.014194
Justin,0.013864
William,0.012666
Jonathan,0.012478
Nicholas,0.011876
Jason,0.011664
Anthony,0.011432
Brian,0.010944
Kevin,0.010378
Eric,0.010169
Kyle,0.010056
Adam,0.00945
Steven,0.009419
Thomas,0.009034
Timothy,0.008782
Jeremy,0.008474
Richard,0.007818
Benjamin,0.00718
Jacob,0.007107
Jeffrey,0.007106
Aaron,0.006611
Charles,0.006575
Mark,0.006559
Stephen,0.00618
Sean,0.006134
Zachary,0.006106
Patrick,0.005936
Tyler,0.005681
Alexander,0.005519
Dustin,0.005376
Nathan,0.005203
Scott,0.005191
Paul,0.005055
Gregory,0.004963
Bryan,0.004505
Jesse,0.004446
Travis,0.004416
Kenneth,0.004402
Jose,0.004347
Samuel,0.003939
Jordan,0.003801
Bradley,0.003667
Shawn,0.003649
Cody,0.00361
Derek,0.003594
Jared,0.003184
Chad,0.00314
Peter,0.003011
Edward,0.003009
Corey,0.002999
Marcus,0.002745
Alex,0.002658
Juan,0.002641
Keith,0.002624
Shane,0.002566
Cory,0.002537
Brett,0.002461
Phillip,0.002454
Donald,0.002428
Joel,0.002348
Antonio,0.002293
George,0.002263
Ronald,0.002198
Carlos,0.002127
Raymond,0.002109
Nathaniel,0.002101
Luis,0.002092
Craig,0.002047
Evan,0.002019
Casey,0.00196
Douglas,0.001959
Gary,0.00194
Ian,0.001933
Philip,0.001905
Derrick,0.001734
Victor,0.001712
Christian,0.001667
Austin,0.001666
Frank,0.001653
Erik,0.001619
Vincent,0.00161
Brent,0.001594
Wesley,0.001584
Gabriel,0.001583
Seth,0.001551
Trevor,0.00155
Adrian,0.001533
Curtis,0.001516
Blake,0.001451
Jeffery,0.001444
Randy,0.001422
Dennis,0.001409
Mitchell,0.001388
Luke,0.00138
Alan,0.001376
Larry,0.001366
Jesus,0.001351
Todd,0.001347
Miguel,0.001339
Mario,0.001288
Devin,0.001273
Carl,0.00127
Johnathan,0.001257
Russell,0.001251
