name,percent
James,0.052999
Robert,0.050947
John,0.048019
William,0.03639
Richard,0.035667
David,0.028154
Michael,0.024981
Thomas,0.023546
Charles,0.023164
Ronald,0.019308
Larry,0.017233
Gary,0.016299
Donald,0.015905
Joseph,0.014724
Kenneth,0.01336
George,0.013064
Dennis,0.01299
Paul,0.012745
Edward,0.011266
Jerry,0.010653
Daniel,0.007789
Frank,0.007684
Roger,0.007521
Stephen,0.007163
Raymond,0.006842
Terry,0.006462
Gerald,0.006078
Steven,0.005377
Wayne,0.00534
Walter,0.005238
Lawrence,0.005164
Bruce,0.005132
Harold,0.005084
Douglas,0.005049
Jack,0.004725
Joe,0.004566
Arthur,0.004563
Peter,0.004537
Carl,0.004475
Willie,0.004454
Henry,0.004428
Jimmy,0.004335
Roy,0.004195
Anthony,0.004112
Billy,0.004071
Danny,0.004033
Johnny,0.004011
Ralph,0.003997
Alan,0.003933
Fred,0.003649
Harry,0.003649
Albert,0.003632
Bobby,0.00349
Ronnie,0.003466
Howard,0.00345
Gregory,0.003439
Eugene,0.003427
Mark,0.003237
Patrick,0.00321
Timothy,0.003128
Philip,0.00309
Dale,0.003047
Louis,0.002979
Mike,0.002935
Stanley,0.002892
Russell,0.002864
Leonard,0.002842
Barry,0.002805
Steve,0.002771
Samuel,0.002734
Ernest,0.002663
Bill,0.002642
Jim,0.00263
Allen,0.002602
Frederick,0.002567
Norman,0.002522
Tommy,0.00252
Jeffrey,0.002501
Don,0.002486
Francis,0.002421
Glenn,0.002354
Earl,0.002322
Phillip,0.002299
Eddie,0.00228
Melvin,0.00228
Andrew,0.002274
Tom,0.002199
Marvin,0.002182
Clarence,0.002162
Leroy,0.002092
Lee,0.002033
Martin,0.002024
Rodney,0.002
Alfred,0.001957
Ray,0.001928
Keith,0.001735
Herbert,0.001712
Gene,0.001668
Curtis,0.001651
Clifford,0.001585
Theodore,0.001582
Bernard,0.001578
Brian,0.001566
Jimmie,0.001551
Warren,0.001536
Lloyd,0.001511
Bob,0.00151
Craig,0.001494
Jesse,0.00149
Vincent,0.001467
Gordon,0.001457
Edwin,0.001438
Leon,0.001411
Jerome,0.001385
Jay,0.001335
Dan,0.001328
Jon,0.001315
Lewis,0.001304
Victor,0.001295
Leslie,0.001294
Floyd,0.001286
Clyde,0.001251
Harvey,0.001251
Randall,0.00125
Allan,0.001246
Alvin,0.001246
Joel,0.001211
Calvin,0.001198
Tony,0.001197
Vernon,0.001196
Darrell,0.001156
Dean,0.001141
