name,percent
Mary,0.052547
Anna,0.021057
Helen,0.01908
Margaret,0.017129
Ruth,0.015499
Florence,0.013824
Elizabeth,0.013346
Ethel,0.01288
Marie,0.012529
Lillian,0.011162
Alice,0.010381
Edna,0.010261
Emma,0.010169
Clara,0.009962
Grace,0.009943
Bessie,0.009655
Bertha,0.009637
Annie,0.00901
Hazel,0.008896
Rose,0.008885
Minnie,0.008787
Frances,0.008678
Mabel,0.008502
Gertrude,0.008397
Martha,0.007966
Pearl,0.007875
Gladys,0.007791
Mildred,0.007671
Myrtle,0.007623
Ida,0.00762
Esther,0.007467
Edith,0.007226
Elsie,0.007
Irene,0.006938
Eva,0.00665
Nellie,0.006602
Sarah,0.006566
Laura,0.006449
Ella,0.006256
Agnes,0.006234
Catherine,0.006219
Louise,0.006179
Dorothy,0.006095
Lillie,0.005552
Julia,0.005333
Josephine,0.005198
Carrie,0.005001
Hattie,0.004844
Lena,0.004815
Mattie,0.004793
Cora,0.004756
Alma,0.004738
Viola,0.00464
Blanche,0.004629
Jessie,0.004538
Mae,0.004519
Jennie,0.004355
Ruby,0.004344
Lucy,0.004173
Beatrice,0.004093
Marion,0.003961
Fannie,0.003958
Mamie,0.003954
Lula,0.003899
Stella,0.003874
Ada,0.003728
Maude,0.00368
Dora,0.003389
Katherine,0.003334
Pauline,0.003283
Willie,0.003203
Maggie,0.003195
Vera,0.003192
Nora,0.003166
Rosa,0.003068
Evelyn,0.003049
Sadie,0.002947
Marguerite,0.002922
Virginia,0.002922
Lucille,0.0029
Ellen,0.002867
Beulah,0.002856
Effie,0.002604
Daisy,0.002597
Susie,0.002561
May,0.002539
Nettie,0.002473
Lydia,0.002469
Kathryn,0.002448
Leona,0.002426
Della,0.002393
Georgia,0.002386
Olive,0.002349
Emily,0.002291
Eleanor,0.002261
Bernice,0.002258
Hilda,0.002225
Flora,0.002214
Thelma,0.002207
Sallie,0.002181
Ann,0.002167
Lottie,0.002137
Lizzie,0.002123
Katie,0.002116
Charlotte,0.002075
Nancy,0.001992
Theresa,0.00197
Lola,0.001948
Anne,0.001809
Harriet,0.001791
Addie,0.001751
Etta,0.001751
Inez,0.001747
Lois,0.0017
Lela,0.001674
Ollie,0.001674
Marjorie,0.001667
Loretta,0.001656
Iva,0.001645
Ora,0.00163
Goldie,0.001627
Caroline,0.001609
Eunice,0.001594
Henrietta,0.001568
Doris,0.001565
Betty,0.001536
Violet,0.001499
Estelle,0.001496
Verna,0.001496
Jane,0.001481
